contract_address,chain,protocol,method_id,method,absolute_executions,%,cum %
0x4079d84889e0e1ac22beec60dc8e5e7b621bf55d,base,,0x271ea7ca,,13,,
0xdd24e2b46d7a3477e8dae8167e37ce4ff5636f6a,eth,,0x095ea7b3,,13,,
0x40a50cf069e992aa4536211b23f286ef88752187,eth,,0x7bc41b96,,13,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,,0x3a3f7332,,13,,
0x109cc0f2640457b2a483c2eef189827750a676bb,base,,0xb6b55f25,,13,,
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,linea,,0x90411a32,,13,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,eth,,0xbe1eace7,,13,,
0x94be6962be41377d5beda8dfe1b100f3bf0eacf3,eth,,0x095ea7b3,,13,,
0x2105465ab589b74747b01afdaf606d058fb082be,eth,,0x095ea7b3,,13,,
0xfbd849e6007f9bc3cc2d6eb159c045b8dc660268,arb,,0x65fc3873,,13,,
0xe3cbd06d7dadb3f4e6557bab7edd924cd1489e8f,eth,,0xa694fc3a,,13,,
0x5b39de9ec49f808272a8f27b6d7ce65589a64f9d,eth,,0x095ea7b3,,13,,
0x628ff693426583d9a7fb391e54366292f509d457,base,,0x0e752702,,13,,
0x524cab2ec69124574082676e6f654a18df49a048,eth,,0xa22cb465,,13,,
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,eth,,0x2c04709e,,13,,
0x33383265290421c704c6b09f4bf27ce574dc4203,arb,,0x2aac3cac,,13,,
0x19e9d018aec1c92eac665ae73d39a264f1bbb5a3,arb,,0xb460af94,,13,,
0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,eth,,0x69328dec,,13,,
0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,base,,0x095ea7b3,,13,,
0xfeacb05b373f1a08e68235ba7fc92636b92ced01,bsc,,0x84477b39,,13,,
0xf7d693ce960e70721f0353f967360046ba7d4efa,base,,0x1e9a6950,,13,,
0x41ea5d41eeacc2d5c4072260945118a13bb7ebce,eth,,0x095ea7b3,,13,,
0x82147c5a7e850ea4e28155df107f2590fd4ba327,avax,,0x30b70002,,13,,
0xdc8ee75f52fabf057ae43bb4b85c55315b57186c,matic,,0x8e3c92e4,,13,,
0x539bde0d7dbd336b79148aa742883198bbf60342,arb,,0xa9059cbb,,13,,
0x000000000007ee3671914a485384e0f394d5b75c,base,,0x6bc63893,,13,,
0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,op,,0x5f575529,,13,,
0xf07468ead8cf26c752c676e43c814fee9c8cf402,eth,,0xa22cb465,,13,,
0x29cf62536c1019a8adac35a61a7f12b82a6c12ae,arb,,0x2898460f,,13,,
0xb5dfabd7ff7f83bab83995e72a52b97abb7bcf63,matic,,0x095ea7b3,,13,,
0x2b24346eb899b070c76342ad97a8e8c9fe7738f9,ftm,,0x12d18ed6,,13,,
0x0c2e57efddba8c768147d1fdf9176a0a6ebd5d83,eth,,0xa22cb465,,13,,
0xba12222222228d8ba445958a75a0704d566bf2c8,op,,0x945bcec9,,13,,
0xbf1aea8670d2528e08334083616dd9c5f3b087ae,base,,0x095ea7b3,,13,,
0xd77b108d4f6cefaa0cae9506a934e825becca46e,arb,,0x39509351,,13,,
0x510c54b0b6fcdfce88329aa9bc83a54b8ee57561,ftm,,0x66746d01,,13,,
0x91ac2fff8cbef5859eaa6dda661febd533cd3780,base,,0x236300dc,,13,,
0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,avax,,0x095ea7b3,,13,,
0x1f272ab2bdc512cb59e7b49485efe16d2d7f9ffa,eth,,0x02327c0a,,13,,
0xf360e073efc1fd4cc2d21551a13781ddefe888de,arb,,0x6a760b80,,13,,
0x5563e1dba939db0e3041a423dc489976aabc2d6e,linea,,0x64e2871e,,13,,
0xce96cc49a25e8c1e6e380f8ab4b64dff188fd035,eth,,0x39509351,,13,,
0xe4ba6740af4c666325d49b3112e4758371386adc,arb,,0xf960226c,,13,,
0xe8d17b127ba8b9899a160d9a07b69bca8e08bfc6,matic,,0x095ea7b3,,13,,
0x282bdd42f4eb70e7a9d9f40c8fea0825b7f68c5d,eth,,0xa22cb465,,13,,
0xcd97405fb58e94954e825e46db192b916a45d412,matic,,0xb760faf9,,13,,
0x0c73f1cfd5c9dfc150c8707aa47acbd14f0be108,eth,,0xa694fc3a,,13,,
0x2953399124f0cbb46d2cbacd8a89cf0599974963,matic,,0xa22cb465,,13,,
0x08d7c0242953446436f34b4c78fe9da38c73668d,eth,,0xa22cb465,,13,,
0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,zksync,,0xad271fa3,,13,,
0xd7cabef2c1fd77a31c5ba97c724b82d3e25fc83c,base,,0x703de94c,,13,,
0x54feb100d536130a64c60f485aaef64f1894be83,arb,,0x095ea7b3,,13,,
0x3b8420eb6ef77bc25025b32d8205cde2683f979e,eth,,0xa22cb465,,13,,
0x4945970efeec98d393b4b979b9be265a3ae28a8b,arb,,0x095ea7b3,,13,,
0xd0a40eb7fd94ee97102ba8e9342243a2b2e22207,eth,,0x2b218022,,13,,
0x59c7c832e96d2568bea6db468c1aadcbbda08a52,base,,0x54e3f31b,,13,,
0xc3d688b66703497daa19211eedff47f25384cdc3,eth,,0xf2b9fdb8,,13,,
0xca4b70beccabce29efa5bc5c86311e5d38461842,eth,,0x095ea7b3,,13,,
0xb5ee21786d28c5ba61661550879475976b707099,arb,,0x02c5fcf8,,13,,
0xb43c0899eccf98bc7a0f3e2c2a211d6fc4f9b3fe,op,,0xbb7e70ef,,13,,
0x6477875a989dfdec22bec8566211ebd949678b88,eth,,0x1ef690c4,,13,,
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avax,,0xd0e30db0,,13,,
0xe4ec51b0178be878c9febd0ed19db5e127f14696,arb,,0x13619aca,,13,,
0x8313f3551c4d3984ffbadfb42f780d0c8763ce94,ftm,,0xa4d855df,,13,,
0xc434268603ca8854e0be1a3ff15cad73bd6ec49a,eth,,0x095ea7b3,,13,,
0xdc5e9445169c73cf21e1da0b270e8433cac69959,eth,,0x095ea7b3,,13,,
0x2a3dd3eb832af982ec71669e178424b10dca2ede,eth,,0x2cffd02e,,13,,
0xb2b68f7785daecf337749491c4a5ff9de3c964ef,eth,,0x095ea7b3,,13,,
0x4621b7a9c75199271f773ebd9a499dbd165c3191,base,,0x095ea7b3,,13,,
0xe0b708753aab9d2cc142ea52cd7cd0c923a3389a,ftm,,0x379607f5,,13,,
0xf350e47d1db625da9cfa3a362a13839a550b15ab,arb,,0xbe7cc64e,,13,,
0xfca466f2fa8e667a517c9c6cfa99cf985be5d9b1,matic,,0x095ea7b3,,13,,
0xb9fc547057b7623a86ccc112c675ddcc4d78de76,avax,,0x095ea7b3,,13,,
0x769272677fab02575e84945f03eca517acc544cc,eth,,0x0ac04f45,,13,,
0xf6c5f01c7f3148891ad0e19df78743d31e390d1f,base,,0x3df02124,,13,,
0x000000000000ad05ccc4f10045630fb830b95127,eth,,0xb3be57f8,,13,,
0x3d126031a109a93bc6d80f04ba5684a0bdd9be1b,eth,,0x1ee0f279,,13,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000010,,13,,
0x8a555e4fc287650f5e8ca1778a35dd44e893d6aa,arb,,0x40c10f19,,13,,
0x2d886570a0da04885bfd6eb48ed8b8ff01a0eb7e,eth,,0x095ea7b3,,13,,
0xb342e7d33b806544609370271a8d074313b7bc30,bsc,,0x1845e789,,13,,
0xe99ead648fb2893d1cfa4e8fe8b67b35572d2581,arb,,0x45b35f56,,13,,
0xc4abade3a15064f9e3596943c699032748b13352,arb,,0x2eaff884,,13,,
0xe185a085af2923b0173fd0b9cdf153bbae64cb84,op,,0x9a9a8e1a,,13,,
0x9d6a7159e5accfc6520932f0f81a47e2ffd349a3,eth,,0xa22cb465,,13,,
0x847ae7a90c5d509f9f68e76641f20b70615baf74,base,,0x095ea7b3,,13,,
0xaaa3b1f1bd7bcc97fd1917c18ade665c5d31f066,base,,0x18cbafe5,,13,,
0x39fde572a18448f8139b7788099f0a0740f51205,op,,0x095ea7b3,,13,,
0x81c9a7b55a4df39a9b7b5f781ec0e53539694873,op,,0xacb70815,,13,,
0x794075aef95d9bd7e5cfd0ea8a1e68493b7e0e23,arb,,0x095ea7b3,,13,,
0xaaa2564deb34763e3d05162ed3f5c2658691f499,arb,,0x666256aa,,13,,
0x7f2ff89d3c45010c976ea6bb7715dc7098af786e,base,,0x7ff36ab5,,13,,
0xd402e48d1ce4a3d0fcd3d76aa7fb62f30c2fbbc6,arb,,0x3d18b912,,13,,
0xe5b68556c12f37fa12f15ae87ea32f15a8c4e7b9,arb,,0xa22cb465,,13,,
0xd359bc471554504f683fbd4f6e36848612349ddf,eth,,0xc2288147,,13,,
0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,eth,,0x1688f0b9,,13,,
0x7ad7c36c6e0dee5b8df3d4cd0aa57d03ba6df96a,op,,0x2e7ba6ef,,13,,
0x67e1ecfa9232e27eaf3133b968a33a9a0dca9e16,eth,,0x32bfbc97,,13,,
0x96c4a48abdf781e9c931cfa92ec0167ba219ad8e,arb,,0x7cbc2373,,13,,
0x5568e4f19b9063e0e0386bf66b3eef2b65327486,base,,0x18a13086,,13,,
0xd8f9c59176ae25414fc4180f6433fc45b0cbb632,arb,,0xcc213929,,13,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,matic,,0xac9650d8,,13,,
0x3f0ca22af602b42cddb4e9153f525dc9de12eae7,linea,,0xbc928708,,13,,
0x6602e9319f2c5ec0ba31ffcdc4301d7ef03b709e,eth,,0x23b872dd,,13,,
0x060c4cb78f1a4508ad84cf2a65c6df9afe3253fe,op,,0xfdb5a03e,,13,,
0x6609be1547166d1c4605f3a243fdcff467e600c3,arb,,0x095ea7b3,,13,,
0x8731d54e9d02c286767d56ac03e8037c07e01e98,matic,,0x441a3e70,,13,,
0xef4fb24ad0916217251f553c0596f8edc630eb66,base,,0xfbe16ca7,,13,,
0xb23d80f5fefcddaa212212f028021b41ded428cf,eth,,0x23b872dd,,13,,
0xed4e879087ebd0e8a77d66870012b5e0dffd0fa4,eth,,0xa9059cbb,,13,,
0x77372a4cc66063575b05b44481f059be356964a4,eth,,0xa22cb465,,13,,
0x1fc10ef15e041c5d3c54042e52eb0c54cb9b710c,base,,0x7ba0e2e7,,13,,
0x647ec38c673a02a58c1a0a22237b4c1524f33175,zksync,,0x239d5928,,13,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000014,,13,,
0x1e46ab9d3d9e87b95f2cd802208733c90a608805,arb,,0x3399f2de,,13,,
0xdac7479e5f7c01cc59bbf7c1c4edf5604ada1ff2,zksync,,0x498eff64,,13,,
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,eth,,0x095ea7b3,,13,,
0x3af2a97414d1101e2107a70e7f33955da1346305,eth,,0xa22cb465,,13,,
0xaf667811a7edcd5b0066cd4ca0da51637db76d09,arb,,0x88720467,,13,,
0xe11b93b61f6291d35c5a2bea0a9ff169080160cf,base,,0xf41766d8,,13,,
0x61294940ce7cd1bda10e349adc5b538b722ceb88,op,,0xf69e2046,,13,,
0xe785e82358879f061bc3dcac6f0444462d4b5330,eth,,0xa22cb465,,13,,
0xccc441ac31f02cd96c153db6fd5fe0a2f4e6a68d,eth,,0x42842e0e,,13,,
0x498d9dcbb1708e135bdc76ef007f08cba4477be2,op,,0xdad4cd52,,13,,
0xa56be957d432a5d0edc040b27078d9726f54e7f6,base,,0x095ea7b3,,13,,
0xb259fcf928e58e39d381704d3cae9b8e969814a0,eth,,0x095ea7b3,,13,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,,0xf7fcd384,,13,,
0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,eth,,0xd505accf,,13,,
0x96add417293a49e80f024734e96cfd8b355bcc14,eth,,0x095ea7b3,,13,,
0xe127ce638293fa123be79c25782a5652581db234,eth,,0xa22cb465,,13,,
0xfc29813beeb3c7395c7a5f8dfc3352491d5ea0e2,eth,,0xc9dad696,,13,,
0x22f18084fdd4c81fb5f522b8de22e5a4b959c20c,arb,,0xdddbb6ab,,13,,
0xdeab92d6a3618f6d830c925d7ae8f1c87eecf01f,arb,,0x095ea7b3,,13,,
0x8fc516dcdcc1f25f9c1352fdbdc8f3b4e164e596,bsc,,0x4e71d92d,,13,,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,ftm,,0xa8198c00,,13,,
0xbc011a12da28e8f0f528d9ee5e7039e22f91cf18,arb,,0x095ea7b3,,13,,
0xb8ca8f23ee6937490d6dc4130de857592933be12,eth,,0x5b71d67b,,13,,
0x3f0ca22af602b42cddb4e9153f525dc9de12eae7,linea,,0x6cc0c555,,13,,
0xd152f549545093347a162dce210e7293f1452150,ftm,,0xe63d38ed,,13,,
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,bsc,,0x472b43f3,,13,,
0xb387498187daeee6c5b006abcbc7a8b898d367f5,arb,,0x0914e011,,13,,
0x1111111254eeb25477b68fb85ed929f73a960582,avax,,0x0502b1c5,,13,,
0xad1a9314afb0249c1d8e9a96885689c64f319dcf,polygon-zkevm,,0xac9650d8,,13,,
0xbe71d578f13d09020d87734b5bddd32c6531be90,eth,,0x77345f8d,,13,,
0x6f922284798de645e8bc1040450d32bde963c992,eth,,0xf2c298be,,12,,
0x46e9d2266d3eead9dceb4a82e8239c442855c491,arb,,0x718f2430,,12,,
0x5faa989af96af85384b8a938c2ede4a7378d9875,eth,,0x095ea7b3,,12,,
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,eth,,0x23b872dd,,12,,
0x34df29dd880e9fe2cec0f85f7658b75606fb2870,eth,,0x095ea7b3,,12,,
0x8d2658e0f52df7875a7b3e58fc12f82f5e34dd61,eth,,0x095ea7b3,,12,,
0x70ea00ab512d13dac5001c968f8d2263d179e2d2,matic,,0x40c10f19,,12,,
0xe5cf7ec83ba94c4adf833d7dcdb800a53f28410e,base,,0xb6b55f25,,12,,
0x5b2364fd757e262253423373e4d57c5c011ad7f4,eth,,0xd34640b2,,12,,
0xb2a85c5ecea99187a977ac34303b80acbddfa208,avax,,0x23b872dd,,12,,
0xe7c224ec925e877659ffbab6d44bdf0413135c51,matic,,0x095ea7b3,,12,,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,polygon-zkevm,,0x85154849,,12,,
0x2ce13e4199443fdfff531abb30c9b6594446bbc7,matic,,0x095ea7b3,,12,,
0xd729345aa12c5af2121d96f87b673987f354496b,eth,,0x072278c8,,12,,
0x8cdbd7010bd197848e95c1fd7f6e870aac9b0d3c,eth,,0x42842e0e,,12,,
0x31d45de84fde2fb36575085e05754a4932dd5170,eth,,0xa22cb465,,12,,
0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,bsc,,0xa5977fbb,,12,,
0xd12999440402d30f69e282d45081999412013844,op,,0xa0712d68,,12,,
0xd402e48d1ce4a3d0fcd3d76aa7fb62f30c2fbbc6,arb,,0x4b0b3dc7,,12,,
0xcb0620b181140e57d1c0d8b724cde623ca963c8c,bsc,,0x573ade81,,12,,
0x53b59fb7906367c8d44b694a2f82fedd4911458c,eth,,0xc9dad696,,12,,
0x4594cffbfc09bc5e7ecf1c2e1c1e24f0f7d29036,eth,,0x095ea7b3,,12,,
0xadde7028e7ec226777e5dea5d53f6457c21ec7d6,zksync,,0x00000187,,12,,
0x673797b1930950a9c5ee0e38074f17d8966684bd,ftm,,0x31279d3d,,12,,
0x330528172778cc5196d5f6742886c72505e0613d,eth,,0x095ea7b3,,12,,
0xb419ce2ea99f356bae0cac47282b9409e38200fa,matic,,0xa4d855df,,12,,
0x327df1e6de05895d2ab08513aadd9313fe505d86,base,,0x8803dbee,,12,,
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,eth,,0x23b872dd,,12,,
0x15f74458ae0bfdaa1a96ca1aa779d715cc1eefe4,eth,,0x095ea7b3,,12,,
0x9bde5ddca3891c1b1f250441dadfd63ac3e79368,arb,,0xd8319d47,,12,,
0xda822340f5e8216c277dbf66627648ff5d57b527,matic,,0x18a13086,,12,,
0xdc400bbe0b8b79c07a962ea99a642f5819e3b712,eth,,0xe9c2e14b,,12,,
0xa0c68c638235ee32657e8f720a23cec1bfc77c77,eth,,0x3805550f,,12,,
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,eth,,0x8279e760,,12,,
0x8080b5ce6dfb49a6b86370d6982b3e2a86fbbb08,arb,,0x23972aef,,12,,
0xc944e90c64b2c07662a292be6244bdf05cda44a7,eth,,0x23b872dd,,12,,
0x64192819ac13ef72bf6b5ae239ac672b43a9af08,eth,,0x4b14557e,,12,,
0xfeff7b68bc540826da22b296c82a4b8b6b845f41,eth,,0x095ea7b3,,12,,
0xc5bae4c954bf76f7540a64f5c0da9144dc0517af,eth,,0xbe040fb0,,12,,
0x0a3137e103a8f268fa065f6d5922ed6173b7bdfa,arb,,0x6aebb1ab,,12,,
0xe289d5520c983101b15e278070806dd8028ba567,eth,,0x095ea7b3,,12,,
0x85fa2331040933a02b154579fabe6a6a5a765279,matic,,0x3d18b912,,12,,
0x4208aa4d7a9a10f4f8bb7f6400c1b2161d946969,eth,,0x095ea7b3,,12,,
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avax,,0x2e1a7d4d,,12,,
0x5f6ae08b8aeb7078cf2f96afb089d7c9f51da47d,eth,,0xf688bcfb,,12,,
0xc4277c6e2fabb3b1f418b7b2b0e3d42812e1c396,zksync,,0xf449aec2,,12,,
0xbff4cbe9231c16fb79c831c7bcccd6a6c5b89e0c,matic,,0xef786af7,,12,,
0xd691d9a68c887bdf34da8c36f63487333acfd103,bsc,,0x095ea7b3,,12,,
0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,matic,,0x23b872dd,,12,,
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,,0x0000018d,,12,,
0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27,eth,,0x095ea7b3,,12,,
0x37cd2789892a11ba03d1c29a5abc24eb1cc0a2db,arb,,0x318d9e5d,,12,,
0x942bc2d3e7a589fe5bd4a5c6ef9727dfd82f5c8a,eth,,0xa22cb465,,12,,
0x32e7c8a6e920a3cf224b678112ac78fdc0fb09d1,eth,,0xa9059cbb,,12,,
0x511ab53f793683763e5a8829738301368a2411e3,moonbeam,,0x095ea7b3,,12,,
0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,eth,,0x095ea7b3,,12,,
0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,arb,,0x0140d291,,12,,
0xbdde08bd57e5c9fd563ee7ac61618cb2ecdc0ce0,eth,,0x42842e0e,,12,,
0x4e5cf54fde5e1237e80e87fcba555d829e1307ce,arb,,0x4641257d,,12,,
0xcfc4893f576a7284cab6cd1b620cf4fcbdd6602b,ftm,,0xaad3ec96,,12,,
0xf75c017e3b023a593505e281b565ed35cc120efa,bsc,,0x8e3c92e4,,12,,
0x9609b540e5dedddb147abbf9812ade06b1e61b2c,eth,,0x095ea7b3,,12,,
0x14c5a2b562754ed412708a103fb9cb65b1b16494,linea,,0x44ee3a1c,,12,,
0xbe6fee3756f7be3a0cd492059341cb5b77dd81f9,eth,,0x3b74651c,,12,,
0x206571b68c66e1d112b74d65695043ad2b5f95d5,base,,0xa22cb465,,12,,
0x000000000000000000000000000000000000800a,zksync,,0x51cff8d9,,12,,
0x9ffc53ce956bf040c4465b73b3cfc04569edaef1,arb,,0x4cd5520b,,12,,
0x3c11f6265ddec22f4d049dde480615735f451646,eth,,0x049639fb,,12,,
0xd1a4221358dbbcfb0eb575258ecf8972a700613d,eth,,0xa22cb465,,12,,
0xf93517e466867c6ce1ccbd017681220ebfc8bd56,matic,,0xf2c298be,,12,,
0xcf5ea1b38380f6af39068375516daf40ed70d299,eth,,0xb7482509,,12,,
0x525658470ed6e337277f0fcd67129f50c427d21e,arb,,0x6eeb299e,,12,,
0x61c3a357bc3ca51b80ecd36cb1ae37e5465c6701,base,,0x2f77a179,,12,,
0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,bsc,,0xc6878519,,12,,
0xa238dd80c259a72e81d7e4664a9801593f98d1c5,base,,0x617ba037,,12,,
0xb852c6b5892256c264cc2c888ea462189154d8d7,eth,,0xa22cb465,,12,,
0xabec00542d141bddf58649bfe860c6449807237c,eth,,0x095ea7b3,,12,,
0xd6489eaf13f61822356f30618e1d9947fa1ef46f,ftm,,0x30b70002,,12,,
0x3e34eabf5858a126cb583107e643080cee20ca64,eth,,0x4e71d92d,,12,,
0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,ftm,,0x23b872dd,,12,,
0x38c2853e569125fc9af310ab145fcefb2a07a322,ftm,,0x1f1cc5bc,,12,,
0x8714200da2fb69d6cd188cf02c6b6041dd245976,arb,,0xbc8df09e,,12,,
0xe89dad426948e29d2010d1cc3cf857a07ecfdca0,ftm,,0xaad3ec96,,12,,
0x9525220e92eb3cfd47e1fadeae826c7dd3b07a80,base,,0x6a761202,,12,,
0xbf3922a0cebbcd718e715e83d9187cc4bba23f11,zksync,,0x29723511,,12,,
0xe7159f15e7b1d6045506b228a1ed2136dcc56f48,arb,,0x6281baef,,12,,
0x92d6c1e31e14520e676a687f0a93788b716beff5,eth,,0xa9059cbb,,12,,
0xa51adb08cbe6ae398046a23bec013979816b77ab,bsc,,0xac9650d8,,12,,
0xbbeb516fb02a01611cbbe0453fe3c580d7281011,zksync,,0x095ea7b3,,12,,
0xda4c3eb39707ad82ea7a31afd42bdf850fed8f41,linea,,0x9caf2b97,,12,,
0x6fd58f5a2f3468e35feb098b5f59f04157002407,arb,,0x23b872dd,,12,,
0x00f101f65a91f93bba6a74bc9ff5932c8f924ff6,matic,,0x3183d9ef,,12,,
0xb18d5b935a88fdbfac98aa5881b641cb9b535e95,linea,,0x64ed0a8a,,12,,
0xd807f7e2818db8eda0d28b5be74866338eaedb86,eth,,0x23b872dd,,12,,
0x427a8f2e608e185eece69aca15e535cd6c36aad8,op,,0xf242432a,,12,,
0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8,arb,,0xa9059cbb,,12,,
0xc9f00080d96cea3ef92d2e2e563d4cd41fb5bb36,eth,,0xa9059cbb,,12,,
0x3d22128568ac083bd23d9fd6759577f4c79ee30f,base,,0x095ea7b3,,12,,
0xd1c3f94de7e5b45fa4edbba472491a9f4b166fc4,avax,,0xa9059cbb,,12,,
0xd774557b647330c91bf44cfeab205095f7e6c367,eth,,0xa22cb465,,12,,
0x22fc5a29bd3d6cce19a06f844019fd506fce4455,eth,,0x095ea7b3,,12,,
0xba100000625a3754423978a60c9317c58a424e3d,eth,,0x095ea7b3,,12,,
0x04c6b11e1ffe1f1032bd62adb343c9d07767489c,polygon-zkevm,,0xa8559872,,12,,
0x614747c53cb1636b4b962e15e1d66d3214621100,base,,0x095ea7b3,,12,,
0x8ff1523091c9517bc328223d50b52ef450200339,eth,,0x42842e0e,,12,,
0x894134a25a5fac1c2c26f1d8fbf05111a3cb9487,arb,,0x095ea7b3,,12,,
0xf411903cbc70a74d22900a5de66a2dda66507255,eth,,0x23b872dd,,12,,
0xd85e038593d7a098614721eae955ec2022b9b91b,arb,,0xba087652,,12,,
0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42,eth,,0x42842e0e,,12,,
0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,eth,,0x1fd979e0,,12,,
0x97337a9710beb17b8d77ca9175defba5e9afe62e,ftm,,0x51905636,,12,,
0x7bd44cf5c0566aab26150a0cd5c3d20c5535686f,eth,,0xa9059cbb,,12,,
0xca5001bc5134302dbe0f798a2d0b95ef3cf0803f,eth,,0x095ea7b3,,12,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,matic,,0xa6886da9,,12,,
0x19c79f282d151995d91f6dbdda2739701f9c47aa,avax,,0x095ea7b3,,12,,
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,eth,,0x23b872dd,,12,,
0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,ftm,,0x2e1a7d4d,,12,,
0xdb41779ac4beff6a68059c5590bf5ba807635ac7,op,,0x9304c934,,12,,
0x078f358208685046a11c85e8ad32895ded33a249,matic,,0x23b872dd,,12,,
0x4fc1cc62e5d0b12f5a9e3213b4177d2edb301f30,arb,,0x2a26a396,,12,,
0xda3de145054ed30ee937865d31b500505c4bdfe7,base,,0x1a4d01d2,,12,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,,0x83f31917,,12,,
0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,matic,,0x83bd37f9,,12,,
0xc50822a25c627c5c9c1dc65766fb8287597eaf87,eth,,0x1e83409a,,12,,
0x30f6e93593faa2c4ad152251e26846a24a0c1b14,zksync,,0x7b0472f0,,12,,
0x32b86b99441480a7e5bd3a26c124ec2373e3f015,eth,,0x23b872dd,,12,,
0xf729f878f95548bc7f14b127c96089cf121505f8,eth,,0xa22cb465,,12,,
0x85acb547000531d96fd64f6d87ee4df0965e5925,eth,,0x095ea7b3,,12,,
0xfef8dff05e0e4bc2903e433fb462262c721ad30f,bsc,,0x4d6ce1e5,,12,,
0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,arb,,0xa9059cbb,,12,,
0xf25f52d7ba50d27a8eb19ef4c2eee409ae6c7b8f,arb,,0xaad3ec96,,12,,
0x640d9bc877578261d9a1f3a474e69b5ff252d43b,eth,,0x1cff79cd,,12,,
0xaf4998b3eae2611cef501bb16ab1ba9d733c56c6,matic,,0xf5f8d365,,12,,
0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,eth,,0xa22cb465,,12,,
0x0c0725282cbf037e6781fe84e0361b01daa88ddf,eth,,0x095ea7b3,,12,,
0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,eth,,0x2295f9bf,,12,,
0x0a3137e103a8f268fa065f6d5922ed6173b7bdfa,arb,,0x8e9171b0,,12,,
0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,eth,,0x42842e0e,,12,,
0x769272677fab02575e84945f03eca517acc544cc,eth,,0xa6171eff,,12,,
0x78bb3aec3d855431bd9289fd98da13f9ebb7ef15,eth,,0xcadac479,,12,,
0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,eth,,0x441a3e70,,12,,
0x8a3749936e723325c6b645a0901470cd9e790b94,eth,,0xa22cb465,,12,,
0xe48a3d7d0bc88d552f730b62c006bc925eadb9ee,bsc,,0x095ea7b3,,12,,
0x77a6f2e9a9e44fd5d5c3f9be9e52831fc1c3c0a0,matic,,0x23b872dd,,12,,
0x5573405636f4b895e511c9c54aafbefa0e7ee458,arb,,0x095ea7b3,,12,,
0x5cff49ab2925923cf857d7db78051e24e8c1ac87,arb,,0x746415b5,,12,,
0x6219f06135b79705d34f5261852e9f6b98821e1f,zksync,,0x86385699,,12,,
0x2d62f6d8288994c7900e9c359f8a72e84d17bfba,matic,,0x7cbc2373,,12,,
0x34e817d631b7fb79a54638c01c03421d124e35a7,base,,0x45368181,,12,,
0x4b6b3d425f82248996d77ecc3f3df1e500aac1db,ftm,,0x23b872dd,,12,,
0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,arb,,0x2cdf0b95,,12,,
0x1622bf67e6e5747b81866fe0b85178a93c7f86e3,arb,,0x095ea7b3,,12,,
0x29d24b2ac84e51f842fb8c1533cd972eb83c65ce,base,,0x1249c58b,,12,,
0x99554fa8b48f735d4ccce5e077742cf2d084b258,base,,0xe2bbb158,,12,,
0x124b97a2310144c742104808743355202fd63e23,arb,,0x42842e0e,,12,,
